comment,comment_type
Clive Davis,1
clock and aircraft dials,1
clockwise,1
close,1
close association with their host species,1
"close proximity promised ""torment for many years""",1
close to the 38th parallel,1
close to the regime,1
closed,1
closed class,1
closely related,1
closely related dialects,1
closely related to animals,1
"closely tied to social status and socioeconomic variables,",1
closeted,1
cloth,1
Clothes,1
"Clothes lines, clotheshorses, and clothes racks",1
clothing,1
clothing and footwear,1
clothing choice,1
clothing line,1
"clothing, furniture, home appliances, toys, cosmetics, gardening, toiletries, sporting goods",1
cloud droplets,1
clouds,1
clouds block incoming light from the sun and reduce the light available for solar cells,1
"clouds, oceans and land masses",1
Clovis,1
Club de Fútbol Barcelona,1
Club Row,1
clubs,1
Cluniac,1
Cluniac Reforms,1
clustered columns,1
clusters,1
CNAA,1
CNE (Comité Nacional de Eleições),1
CNE and CND,1
"CNE, computer network defense (CND), and CNA techniques",1
CNET,1
cnidarians,1
CNN,1
CO2,1
Coachella,1
Coahuila,1
Coahuila and Durango,1
coal,1
Coal mining was an important industry in north Somerset,1
coal reserves,1
coal tar,1
"coal, oil, natural gas, and mined uranium combined",1
coal-gas methods,1
"coalition government composed of New Democracy (29%), PASOK (12%) and Democratic Left (6%) parties.",1
Coarse sediments,1
Coastal and delta regions have an average maximum temperature of 32 °C (89.6 °F).,1
coastal areas,1
coastal plain,1
Coastal Somali,1
Coats of arms,1
Cobras,1
Coca Cola,1
Coca-Cola,1
cocaine,1
Cochin Shipyard,1
cochlea,1
Cochrane,1
Cockfighting,1
cockfighting at first and quail kept for their songs,1
"Cockfighting is said to be the world's oldest spectator sport and may have originated in Persia 6,000 years ago.",1
cocks,1
"cocks, are usually larger, more boldly coloured, and have more exaggerated plumage than females (hens).",1
Cocos,1
"code 15 (Control-O, Shift In)",1
Code of Criminal Instruction,1
Code of Federal Regulations,1
Code of Federal Regulations 28 CFR 26.4,1
code pleading,1
codecs,1
Codex Argenteus,1
Codex Aureus of St. Emmeram,1
codices,1
codified and uncodified,1
codified statutes enacted by the state legislature,1
coding,1
codons,1
coeducational,1
Coele-Syria,1
coelom or pseudocoelom,1
coerced the country into submission.,1
coercive techniques,1
coexist with each other,1
coextinction,1
coffee,1
Coffeehouses,1
coffeehouses and the Masonic lodges,1
co-founder of an influential Trax Records,1
Cofradia para el ámparo de los desamparados,1
cognition,1
Cognitive,1
cognitive,1
cognitive and emotional,1
cognitive psychology,1
Cognitively oriented schools,1
cognitivism,1
cohabitation,1
coherent,1
cohort,1
Coinage Act of 1792,1
coinage and banknotes,1
COINTELPRO,1
COINTELPRO program,1
Col de l'Iseran,1
col de l'Iseran in Savoy (France),1
Col. George Armstrong Custer,1
cold,1
cold air damming,1
cold cathode fluorescent lamps,1
cold fronts,1
Cold War,1
Cold War mentality,1
"Cold War, First Gulf War, Kosovo War",1
cold water,1
Coldplay,1
Coleco,1
Colegio de San Juan,1
Colin Powell,1
Colin Russell and Guido Smith,1
"Colin Urquhart, Michael Harper, David Watson",1
collaborative agreements,1
collaborative institute-industry projects,1
collagen and elastic glycoproteins,1
collapse of the Soviet Union,1
collapse of third-party software support in its later years,1
collapsed,1
collapses,1
collapsing the two values into one final score,1
collate information about the financial situation of all administrations dependent on the Holy See and present the results to the College of Cardinals,1
"collect wildfowl eggs and put them under a broody hen,",1
collecting and reporting data,1
collecting tapes of wrestling shows,1
collective effervescence,1
Collective Security Treaty Organisation,1
collectivization of agriculture and a rapid expansion of cotton production took place,1
college degrees,1
College Dropout,1
College of Advanced Education system,1
College of Cardinals,1
College of Commerce,1
College of Engineering,1
College of France,1
College of the Marshall Islands,1
College Park campus,1
college preparatory classes,1
collegia,1
collegiate church,1
Collegiate Church of St Peter,1
Collegium Carolinum,1
colline zone,1
collinear,1
Collins Street,1
Colombia,1
colonel,1
Colonel Cottret,1
Colonel General Seyran Ohanyan,1
Colonel General Yuri Khatchaturov,1
Colonel J.J. Calvo,1
Colonel Rose,1
Colonia del Valle,1
Colonia Roma,1
Colonial America,1
Colonial architectural influences are most evident in major cities,1
colonial expansion,1
colonial leather trade,1
colonial markets,1
colonial period,1
colonial powers,1
"Colonial records of French and Spanish slave ships and sales, and plantation records in all the former colonies",1
colonies in North America,1
colonizers,1
colony of Virginia far surpassed Bermuda in both quality and quantity of tobacco produced,1
colony’s commercial interests without having to fear rival European competition.,1
color,1
Color,1
color and colonial subjection,1
color change,1
color LCD,1
color rendering index,1
Colorado,1
Colorado Party,1
Colorado Rockies,1
Colorado State University,1
colored,1
Colored Orphan Asylum,1
colored paddles,1
Colored White Boy,1
Colossus,1
Colossus of Rhodes,1
coloured,1
coloured according to the distinctive uniform worn,1
Colt .45s,1
Colton Dixon,1
Columbia,1
Columbia Broadcasting System,1
Columbia Law School,1
Columbia Recording Corporation,1
Columbia University,1
"Columbus, New Mexico",1
"Columbus, Ohio",1
columnist and media writer,1
Comair,1
"Combat helmets, rucksacks, combat boots",1
combating fatigue,1
combating Filipino Islamist groups,1
Combat-Related Employment of Women,1
combination therapy,1
combined wrestling with MTV,1
combining it with one or more other metals or non-metals,1
Comboy,1
Comcast,1
Comcast Cellular,1
Comcast Corporation and NBCUniversal Political Action Committee,1
Comcast Entertainment Television,1
Comcast Network,1
Comcast Plaxo software,1
Comcast Spotlight,1
come scritto,1
come to an end,1
comedian,1
Comedy Central,1
comes later,1
comfort,1
comic book conventions,1
comic book stores,1
Comics Code Authority,1
Cominform,1
"coming from South Carolina, Georgia and England though there was also a group of settlers who came from the colony of Bermuda",1
coming out,1
"Coming out of the closet to oneself, a spouse of the opposite sex, and children",1
Comiskey Park,1
commander in planning,1
Commander of the Canadian Army,1
commander's headquarters,1
"Commanding General, European Theater of Operations",1
commands from the national government,1
commencement and convocation,1
Commensalism,1
commerce,1
Commerce and Spending Clauses,1
Commerce and Spending Clauses of the Constitution,1
commercial,1
commercial airliner market,1
commercial antenna,1
commercial banana,1
Commercial banks,1
commercial chain,1
commercial districts,1
commercial television,1
commercial trading operations,1
Commercial turkeys are usually reared indoors under controlled conditions,1
commercial use,1
commercialism,1
commercially,1
commercially available,1
Commission for Dietetic Registration,1
Commission for Environmental Cooperation,1
commissioned officers,1
commissioner,1
Commissioners' Plan,1
Commissioners' Plan of 1811,1
Commissioner's Plan of 1811,1
"commissioning, producing, scheduling and broadcasting",1
commitment,1
commits suicide,1
Committee for Environmental Protection,1
"commodities, manufactured goods, and people",1
Commodore 64s,1
common ancestor,1
common beliefs in the major aspects of the Christian faith,1
common blackbirds and crimson rosellas,1
common Christological view,1
common concern,1
common law,1
common law of England,1
common model,1
common presence of trochophore larvae,1
common sense,1
Common Slavic or Late Proto-Slavic,1
common style,1
commonplace,1
"commonplace Wi-Fi wireless mesh networking, or proprietary equipment",1
Commonwealth Aboriginal Councils and Associations Act,1
Commonwealth Games,1
Commonwealth of Nations,1
Commonwealth of Puerto Rico,1
"communicate with each other and to process, store, and communicate character-oriented information",1
communication,1
communication and training,1
communication noise,1
communication sciences,1
communications,1
Communications Act of 1934,1
communion table,1
Communism,1
communism,1
Communist,1
communist,1
Communist Party,1
Communist party,1
Communist Revolution,1
communist ties,1
Communists,1
communists and leftists,1
"communities and countries, ""black"" is also perceived as a derogatory,",1
"communities, NGOs, foundations and the private sector",1
community,1
Community colleges,1
community creativity,1
Community of Portuguese Language Countries,1
community school,1
Community Television Network,1
commutator,1
Compact Disc,1
Compact Disc Digital Audio,1
Compact fluorescent lamps,1
compact fluorescent lamps,1
Compact of Free Association,1
compacts,1
Compagnie française des Indes orientales,1
Companies and Intellectual Property Commission as Nonprofit Companies (NPCs),1
Companies with limited resources,1
company lobby,1
Compaq,1
comparative crime statisitics,1
comparative density,1
comparing it to polytheism,1
comparing the speeds of plates used for astronomical photography,1
comparing with competing products,1
Comparisons are widely available,1
COMPASS,1
COMPASS or BeiDou-2,1
Compass signals have somewhat greater power,1
Compass-M1,1
competing in the Premier League,1
competing paradigms,1
competition,1
competition and antibiosis,1
competition between web browsers,1
Competition for employees with the public and private sector,1
Competitive artistic gymnastics,1
competitive exclusion principle,1
compilations and live performances of music,1
compile astronomical tables,1
complaint,1
complementary to the DNA from which it was transcribed,1
complete absence,1
complete circle of towers,1
complete immersion,1
Complex,1
complex,1
complex characters,1
complex polysaccharides,1
complexity,1
compliance,1
complicate,1
Complicated,1
comply with the bishops,1
components processing model,1
Composer,1
composite bow,1
composite Native Americans,1
composite structural unit,1
composite video,1
composition contests,1
composted yard waste,1
Compostela,1
composting,1
compound ideograms,1
compound word,1
compound words,1
compound words and set phrases,1
comprehensive,1
comprehensive school,1
Comprehensive school,1
comprehensive schools,1
comprehensive sports centers,1
compress,1
compressed data,1
compressed natural gas,1
Compression,1
compression,1
Compression algorithms,1
compression artifacts,1
compression ratios,1
Compression ratios,1
"comprising six cardinal bishops, 50 cardinal priests, and 14 cardinal deacons.",1
compromise,1
compromise security,1
Compton Family Ice Arena,1
compulsory licensing,1
compulsory licensing or parallel imports,1
computation and neural-systems,1
computationally efficient,1
Compute!,1
"computer hard drives, portable media players, and phones",1
computer network defense,1
computer science,1
Computer security,1
computer security,1
Computer software,1
computer specialties,1
computer technology,1
computer worm,1
computers,1
Computing graduates,1
Comstock laws,1
comuneros,1
Conan,1
Conan the Barbarian,1
"Conan the Barbarian, Red Sonja",1
Conan the Destroyer,1
Conan the Republican,1
concatenated by trans-splicing.,1
Concave spectacles,1
conceal current fluctuations,1
concealing arrests and outstanding warrants,1
concealment,1
concentration,1
concept of a central executive,1
concept of common descent,1
concepts,1
conceptual understanding,1
concerned that they portrayed Victoria as his rival,1
concert étude,1
concert hall,1
Concert of Europe,1
Conchos tribe,1
Conciliar,1
Concord grapes,1
concordance,1
concordance or discordance,1
Concordia,1
concrete-framed hyperboloid,1
Concurrent subjects,1
Conde de Oropesa,1
condemned the North Korean invasion of the Republic of Korea,1
condemned the protests,1
Condesa,1
conditions so harsh as to drop their birth rate below the death rate,1
condolences and assistance,1
conduct of Canadian defence diplomacy,1
conduct surveys of party colleagues,1
"conducting undercover investigations, training law enforcement, rescuing victims, ensuring appropriate aftercare, and seeking perpetrator accountability"".",1
conductivity,1
"conducts heat from the filament, thereby cooling the filament",1
Conduit Head,1
Conduit House,1
"confer knowledge and experiences, give advice and commands, and ask 1s",1
confession of sins,1
confessional,1
Confessional Lutherans,1
confessional tradition,1
confessions of faith,1
Confessions on a Dance Floor,1
confetti,1
confidence,1
confidence of eternal life,1
"Confirmation, Bar and Bat Mitzvahs, Quinceañeras, sweet sixteens, cotillions, and débutante balls",1
"confirmed that men and women have different patterns of arousal, independent of their sexual orientations",1
conflict,1
conflict and misfortune,1
Conflict between the two Houses of Parliament over the People's Budget,1
conflict of interest edits,1
Conflict with Arius and Arianism,1
conflicting state and territorial laws,1
conformation shows.,1
conformity with their established breed,1
Confucius Temple,1
confused potential buyers,1
confusing and degrading,1
confusion,1
"confusion and offense when describing people in non-western cultures, as well as when describing intersex and transgender people",1
congenital abnormalities,1
congenitally deaf parents,1
Congo River,1
Congolese Labour Party,1
Congolese military,1
Congolese Observatory of Human Rights,1
congregation elders,1
Congregation for the Doctrine of the Faith,1
Congregation of Holy Cross,1
Congregational,1
Congregationalists,1
"Congregationalists, Lutherans, Anglicans, and Methodists",1
Congress,1
Congress for Progressive Change,1
Congress of Berlin,1
Congress of People's Deputies of the Soviet Union,1
Congress of the Confederation,1
Congress of Vienna,1
Congressional standard of the silver dollar,1
congressional-executive agreements,1
Congressionally,1
Congresswoman Diane Watson and Congressman Augustus Hawkins,1
conical,1
coniferous,1
conifers,1
coniferyl,1
Conkling,1
Con-Lib coalition,1
Connaught Place,1
Connecticut,1
connecting leads,1
connecting resonant elements,1
connections,1
Conquest of Mexico,1
Conrad Gessner,1
Conroy,1
Conroy and Lehzen,1
Conroy and the Duchess of Kent,1
conscience clause,1
consciousness,1
Conscription,1
conscription,1
conscripts,1
Consent,1
consent,1
conservation,1
conservatism,1
Conservative,1
conservative,1
Conservative MPs,1
conservative mutations,1
Conservative Party,1
conservative Romans,1
Conservatives,1
conserved sequence,1
"considerable differences with Eastern Armenian, but speakers of either of the two variations can usually understand each other",1
